x-axis,1,2
second,Volt,Volt
-1.00000E-06,+1.93585110992E+00,+2.03384105862E+00
-999.00E-09,+1.90130337160E+00,+2.08048050536E+00
-998.00E-09,+1.85874683939E+00,+2.12507849483E+00
-997.00E-09,+1.81650437753E+00,+2.17847045406E+00
-996.00E-09,+1.75840136308E+00,+2.22244030283E+00
-995.00E-09,+1.73280462968E+00,+2.26766643300E+00
-994.00E-09,+1.70202573554E+00,+2.31619030183E+00
-993.00E-09,+1.64360865074E+00,+2.35984608025E+00
-992.00E-09,+1.61392900281E+00,+2.40271668281E+00
-991.00E-09,+1.56885990782E+00,+2.44574432054E+00
-990.00E-09,+1.52583227009E+00,+2.49725185768E+00
-989.00E-09,+1.49254081316E+00,+2.55268527417E+00
-988.00E-09,+1.44637247195E+00,+2.59335738428E+00
-987.00E-09,+1.41260990949E+00,+2.63371542405E+00
-986.00E-09,+1.37523553803E+00,+2.66370914233E+00
-985.00E-09,+1.32843905612E+00,+2.69982723239E+00
-984.00E-09,+1.30566895587E+00,+2.75007848813E+00
-983.00E-09,+1.26955086580E+00,+2.79451944243E+00
-982.00E-09,+1.21882850453E+00,+2.83315009528E+00
-981.00E-09,+1.19401694701E+00,+2.88073175307E+00
-980.00E-09,+1.14360865609E+00,+2.92250310940E+00
-979.00E-09,+1.11298679712E+00,+2.95642270703E+00
-978.00E-09,+1.07875312915E+00,+2.99222672675E+00
-977.00E-09,+1.04451946117E+00,+3.03619657552E+00
-976.00E-09,+1.01295539116E+00,+3.07074431385E+00
-975.00E-09,+976.99433627E-03,+3.11455712745E+00
-974.00E-09,+933.18152267E-03,+3.14093903671E+00
-973.00E-09,+915.27951281E-03,+3.17972672474E+00
-972.00E-09,+866.91267916E-03,+3.21898551829E+00
-971.00E-09,+850.89509139E-03,+3.24709481447E+00
-970.00E-09,+823.09986556E-03,+3.27410486443E+00
-969.00E-09,+800.48680047E-03,+3.30708225101E+00
-968.00E-09,+762.95539384E-03,+3.34162998934E+00
-967.00E-09,+732.01946452E-03,+3.37821918492E+00
-966.00E-09,+705.32348491E-03,+3.39722044100E+00
-965.00E-09,+677.05715355E-03,+3.43490888281E+00
-964.00E-09,+645.65011871E-03,+3.46757219904E+00
-963.00E-09,+634.65765652E-03,+3.47809355571E+00
-962.00E-09,+608.27574725E-03,+3.50023551528E+00
-961.00E-09,+584.09233043E-03,+3.52489003762E+00
-960.00E-09,+563.20665226E-03,+3.54593275097E+00
-959.00E-09,+541.22172787E-03,+3.57671164511E+00
-958.00E-09,+505.73177850E-03,+3.59634104188E+00
