x-axis,1,2
second,Volt,Volt
-384.00E-09,-54.68749941E-03,-42.32097945E-03
-383.00E-09,-57.16080341E-03,-31.91739916E-03
-382.00E-09,-49.83903841E-03,-29.28705999E-03
-381.00E-09,-49.93718539E-03,-26.30339168E-03
-380.00E-09,-50.84013765E-03,-26.26413288E-03
-379.00E-09,-51.25235498E-03,-32.38850468E-03
-378.00E-09,-57.35709738E-03,-36.31438403E-03
-377.00E-09,-61.95037622E-03,-31.60332881E-03
-376.00E-09,-67.79993646E-03,-32.58479865E-03
-375.00E-09,-67.05401938E-03,-20.06124350E-03
-374.00E-09,-52.21419542E-03,-24.61526356E-03
-373.00E-09,-53.64714139E-03,-41.73209754E-03
-372.00E-09,-54.72675821E-03,-39.65138148E-03
-371.00E-09,-54.31454088E-03,-33.56626848E-03
-370.00E-09,-56.04192779E-03,-37.88473578E-03
-369.00E-09,-56.35599814E-03,-30.89667052E-03
-368.00E-09,-56.35599814E-03,-18.88347970E-03
-367.00E-09,-60.59594784E-03,-19.43310281E-03
-366.00E-09,-52.54789517E-03,-30.26852983E-03
-365.00E-09,-56.27748055E-03,-40.00471063E-03
-364.00E-09,-53.88269415E-03,-42.94912014E-03
-363.00E-09,-49.54459746E-03,-46.28611759E-03
-362.00E-09,-52.92085370E-03,-46.87499950E-03
-361.00E-09,-56.70932728E-03,-33.01664538E-03
-360.00E-09,-60.24261870E-03,-31.40703484E-03
-359.00E-09,-65.42477945E-03,-20.80716058E-03
-358.00E-09,-59.43781343E-03,-14.25094206E-03
-357.00E-09,-53.27418285E-03,-33.40923331E-03
-356.00E-09,-48.83793918E-03,-46.32537639E-03
-355.00E-09,-47.54239899E-03,-49.19126832E-03
-354.00E-09,-52.64604215E-03,-46.99277588E-03
-353.00E-09,-57.88709109E-03,-35.60772575E-03
-352.00E-09,-55.84563382E-03,-26.97079117E-03
-351.00E-09,-61.18482975E-03,-24.61526356E-03
-350.00E-09,-58.29930842E-03,-27.48115548E-03
-349.00E-09,-60.39965388E-03,-31.44629363E-03
-348.00E-09,-63.83479831E-03,-34.35144436E-03
-347.00E-09,-61.08668276E-03,-42.32097945E-03
-346.00E-09,-61.34186492E-03,-47.81721054E-03
-345.00E-09,-56.61118030E-03,-39.92619304E-03
-344.00E-09,-57.29820919E-03,-31.17148208E-03
-343.00E-09,-60.85113000E-03,-24.85081632E-03
-342.00E-09,-60.14447172E-03,-31.24999967E-03
-341.00E-09,-62.22518778E-03,-36.98178352E-03
-340.00E-09,-56.80747427E-03,-44.36243671E-03
