x-axis,1,2
second,Volt,Volt
-384.00E-09,-26.49646631E-03,-10.71765064E-03
-383.00E-09,-28.53792357E-03,-9.53007213E-03
-382.00E-09,-31.47251839E-03,-12.48429635E-03
-381.00E-09,-34.95673632E-03,-12.77873730E-03
-380.00E-09,-28.59681176E-03,-12.58244333E-03
-379.00E-09,-25.21074082E-03,-14.22149796E-03
-378.00E-09,-29.33291414E-03,-15.72314682E-03
-377.00E-09,-25.74073453E-03,-14.32945965E-03
-376.00E-09,-25.24999961E-03,-13.03391946E-03
-375.00E-09,-28.14533564E-03,-13.54428377E-03
-374.00E-09,-31.65899766E-03,-13.27928692E-03
-373.00E-09,-30.57938084E-03,-10.05025115E-03
-372.00E-09,-26.64368678E-03,-11.59115880E-03
-371.00E-09,-24.93592926E-03,-17.98052745E-03
-370.00E-09,-23.66983317E-03,-19.41347341E-03
-369.00E-09,-25.20092612E-03,-16.25314053E-03
-368.00E-09,-32.90546436E-03,-13.32836041E-03
-367.00E-09,-33.34712578E-03,-12.99466066E-03
-366.00E-09,-32.90546436E-03,-13.21058403E-03
-365.00E-09,-30.76586011E-03,-11.27708845E-03
-364.00E-09,-28.61644116E-03,-11.22801496E-03
-363.00E-09,-27.55645373E-03,-10.57043016E-03
-362.00E-09,-28.29255611E-03,-13.90742761E-03
-361.00E-09,-26.08424898E-03,-16.92054002E-03
-360.00E-09,-28.02755926E-03,-12.55299924E-03
-359.00E-09,-26.39831932E-03,-10.56061546E-03
-358.00E-09,-29.62735509E-03,-12.03282022E-03
-357.00E-09,-31.34492731E-03,-11.13968267E-03
-356.00E-09,-28.24348262E-03,-11.30653254E-03
-355.00E-09,-26.01554609E-03,-15.01648853E-03
-354.00E-09,-27.93922697E-03,-14.53556831E-03
-353.00E-09,-25.28925841E-03,-14.40797723E-03
-352.00E-09,-26.95775713E-03,-13.03391946E-03
-351.00E-09,-28.38088840E-03,-11.90522914E-03
-350.00E-09,-30.95233938E-03,-11.65986168E-03
-349.00E-09,-28.30237081E-03,-12.13096721E-03
-348.00E-09,-24.86722638E-03,-12.56281394E-03
-347.00E-09,-23.37539222E-03,-12.32726117E-03
-346.00E-09,-22.78651032E-03,-14.94778564E-03
-345.00E-09,-26.04499018E-03,-17.30331326E-03
-344.00E-09,-32.73861448E-03,-14.61408590E-03
-343.00E-09,-33.30786699E-03,-11.87578505E-03
-342.00E-09,-31.41363020E-03,-11.39486483E-03
-341.00E-09,-29.36235824E-03,-13.52465438E-03
-340.00E-09,-27.01664532E-03,-13.14188114E-03
