x-axis,1,2
second,Volt,Volt
-1.00000E-06,+1.89627824602E+00,+776.30338365E-03
-999.00E-09,+1.90428703991E+00,+743.79710259E-03
-998.00E-09,+1.90067523090E+00,+721.49810785E-03
-997.00E-09,+1.91606467797E+00,+704.38127386E-03
-996.00E-09,+1.90051819573E+00,+681.61117360E-03
-995.00E-09,+1.89941894951E+00,+664.33730444E-03
-994.00E-09,+1.89329457771E+00,+669.67650037E-03
-993.00E-09,+1.89266643702E+00,+629.00439025E-03
-992.00E-09,+1.91480839658E+00,+600.10991820E-03
-991.00E-09,+1.91637874832E+00,+581.26569729E-03
-990.00E-09,+1.91166769309E+00,+562.42147639E-03
-989.00E-09,+1.93836367271E+00,+534.31218021E-03
-988.00E-09,+1.90632849717E+00,+521.90640145E-03
-987.00E-09,+1.91370915036E+00,+505.10363781E-03
-986.00E-09,+1.90994030618E+00,+503.84735641E-03
-985.00E-09,+1.91198176344E+00,+474.79584919E-03
-984.00E-09,+1.92532975325E+00,+452.49685445E-03
-983.00E-09,+1.94543025555E+00,+424.70162862E-03
-982.00E-09,+1.92956970295E+00,+405.70037254E-03
-981.00E-09,+1.93569407475E+00,+387.32725716E-03
-980.00E-09,+1.91983352215E+00,+371.62373974E-03
-979.00E-09,+1.92250312011E+00,+365.81343829E-03
-978.00E-09,+1.92878452708E+00,+372.09484526E-03
-977.00E-09,+1.93129708987E+00,+338.80338833E-03
-976.00E-09,+1.93318151196E+00,+316.34735842E-03
-975.00E-09,+1.95375311978E+00,+302.05715757E-03
-974.00E-09,+1.93145412504E+00,+284.31218288E-03
-973.00E-09,+1.95657975291E+00,+265.62499716E-03
-972.00E-09,+1.93239633609E+00,+260.75690675E-03
-971.00E-09,+1.94809985351E+00,+240.65640446E-03
-970.00E-09,+1.93553703957E+00,+247.09484660E-03
-969.00E-09,+1.94558729072E+00,+228.40766087E-03
-968.00E-09,+1.94888502938E+00,+208.93529927E-03
-967.00E-09,+1.96411744128E+00,+196.05841499E-03
-966.00E-09,+1.94888502938E+00,+177.99936995E-03
-965.00E-09,+1.96144784331E+00,+168.42022433E-03
-964.00E-09,+1.94370286863E+00,+154.13002347E-03
-963.00E-09,+1.95171166251E+00,+147.84861651E-03
-962.00E-09,+1.94040512997E+00,+160.09736009E-03
-961.00E-09,+1.95029834595E+00,+146.59233511E-03
-960.00E-09,+1.97401065725E+00,+126.02072729E-03
-959.00E-09,+1.97526693864E+00,+119.26821480E-03
-958.00E-09,+1.96600186337E+00,+105.13504913E-03
-957.00E-09,+1.98233352148E+00,+114.08605405E-03
