x-axis,1,2
second,Volt,Volt
-884.00E-09,-31.99269741E-03,-32.07443433E-03
-883.00E-09,-38.23484558E-03,-25.06673968E-03
-882.00E-09,-37.95021933E-03,-22.88787664E-03
-881.00E-09,-39.75612383E-03,-26.18561530E-03
-880.00E-09,-38.22503088E-03,-20.39494325E-03
-879.00E-09,-37.51837260E-03,-25.55747460E-03
-878.00E-09,-35.07451270E-03,-32.30998709E-03
-877.00E-09,-35.06469800E-03,-31.32851725E-03
-876.00E-09,-37.27300514E-03,-23.65342311E-03
-875.00E-09,-40.16834116E-03,-18.64792694E-03
-874.00E-09,-38.10725450E-03,-11.81689686E-03
-873.00E-09,-36.69393793E-03,-16.92054002E-03
-872.00E-09,-31.50196249E-03,-22.86824724E-03
-871.00E-09,-31.83566223E-03,-28.87484266E-03
-870.00E-09,-34.36785441E-03,-30.36667681E-03
-869.00E-09,-36.18357362E-03,-27.18671453E-03
-868.00E-09,-37.88151644E-03,-23.84971708E-03
-867.00E-09,-36.97856419E-03,-24.89007511E-03
-866.00E-09,-33.44527277E-03,-22.35788293E-03
-865.00E-09,-33.94582238E-03,-21.59233645E-03
-864.00E-09,-30.98178347E-03,-23.04491181E-03
-863.00E-09,-30.52049265E-03,-28.71780748E-03
-862.00E-09,-31.63936826E-03,-35.60772575E-03
-861.00E-09,-34.68192476E-03,-36.98178352E-03
-860.00E-09,-34.88803343E-03,-26.42116806E-03
-859.00E-09,-35.35913895E-03,-24.49748717E-03
-858.00E-09,-37.58707549E-03,-28.58040170E-03
-857.00E-09,-37.33189333E-03,-25.24340425E-03
-856.00E-09,-35.10395679E-03,-24.45822838E-03
-855.00E-09,-31.58048007E-03,-31.50518182E-03
-854.00E-09,-30.91308058E-03,-31.91739916E-03
-853.00E-09,-31.68844176E-03,-31.70147579E-03
-852.00E-09,-33.94582238E-03,-29.42446577E-03
-851.00E-09,-35.91857676E-03,-24.83118692E-03
-850.00E-09,-38.04836631E-03,-20.76790179E-03
-849.00E-09,-37.14541406E-03,-21.92603620E-03
-848.00E-09,-30.83456300E-03,-24.20304622E-03
-847.00E-09,-29.41143173E-03,-25.14525727E-03
-846.00E-09,-31.07011576E-03,-34.76366169E-03
-845.00E-09,-32.22825017E-03,-36.17697826E-03
-844.00E-09,-32.60120871E-03,-30.28815922E-03
-843.00E-09,-33.96545178E-03,-27.87374342E-03
-842.00E-09,-36.13450012E-03,-26.06783892E-03
-841.00E-09,-34.86840403E-03,-24.26193441E-03
-840.00E-09,-32.11047379E-03,-21.90640680E-03
